"name","year","kilom","fuel","trans","owner","mileage","engine","power","seats","pricedol"
"Maruti Baleno Alpha","2016","12208","Petrol","Manual","First","21.4","1197","83.1","5","94500"
"Maruti Baleno Zeta 1,2","2017","10300","Petrol","Manual","First","21.4","1197","83.1","5","94500"
"Maruti Baleno Zeta 1,2","2017","43917","Petrol","Manual","First","21.4","1197","83.1","5","95200"
"Maruti Baleno Alpha 1,2","2016","17000","Petrol","Manual","First","21.4","1197","83.1","5","96600"
"Maruti Baleno Alpha","2016","16000","Petrol","Manual","First","21.4","1197","83.1","5","97300"
"Maruti Baleno Zeta 1,2","2018","22900","Petrol","Manual","First","21.4","1197","83.1","5","98000"
"Maruti Baleno Zeta Automatic","2016","35129","Petrol","Automatic","First","21.4","1197","83.1","5","98000"
"Maruti Baleno Zeta Automatic","2017","36152","Petrol","Automatic","First","21.4","1197","83.1","5","101080"
"Maruti Baleno Zeta Automatic","2017","33000","Petrol","Automatic","First","21.4","1197","83.1","5","101500"
"Maruti Baleno Delta CVT","2018","34630","Petrol","Automatic","First","21.4","1197","83.1","5","102060"
"Maruti Baleno Zeta","2018","33150","Petrol","Manual","First","21.4","1197","83.1","5","103460"
"Maruti Baleno Alpha","2017","24773","Petrol","Manual","First","21.4","1197","83.1","5","105000"
"Maruti Baleno Alpha","2017","6000","Petrol","Manual","First","21.4","1197","83.1","5","105000"
"Maruti Baleno Zeta Automatic","2018","25858","Petrol","Automatic","First","21.4","1197","83.1","5","105560"
"Maruti Baleno Alpha 1,2","2017","25040","Petrol","Manual","First","21.4","1197","83.1","5","108360"
"Maruti Baleno Zeta Automatic","2018","4131","Petrol","Automatic","First","21.4","1197","83.1","5","108500"
"Maruti Baleno Delta 1,2","2018","25093","Petrol","Manual","First","21.4","1197","83.1","5","108640"
"Maruti Baleno Delta Automatic","2018","21684","Petrol","Automatic","First","21.4","1197","83.1","5","110460"
"Maruti Baleno Zeta Automatic","2018","38852","Petrol","Automatic","First","21.4","1197","83.1","5","118580"
"Maruti Baleno Alpha Automatic","2017","14900","Petrol","Automatic","First","21.4","1197","83.1","5","120400"
"Maruti Baleno Zeta 1,2","2019","17705","Petrol","Manual","First","21.4","1197","83.1","5","121800"
"Maruti Baleno Alpha CVT","2018","3000","Petrol","Automatic","First","21.4","1197","83.1","5","123900"
"Maruti Baleno Alpha CVT","2019","13574","Petrol","Automatic","First","21.4","1197","83.1","5","133140"
"Maruti Baleno Alpha Automatic","2018","12831","Petrol","Automatic","First","21.4","1197","83.1","5","138460"
"Maruti Wagon R VXI 1,2","2014","37000","Petrol","Manual","First","21.5","1197","81.8","5","39200"
"Maruti Wagon R VXI 1,2","2015","55000","Petrol","Manual","First","21.5","1197","81.8","5","43400"
"Maruti Wagon R VXI 1,2","2015","64876","Petrol","Manual","First","21.5","1197","81.8","5","49000"
"Maruti Wagon R VXI AMT1,2","2015","26000","Petrol","Automatic","First","21.5","1197","81.8","5","51100"
"Maruti Wagon R VXI 1,2","2015","49818","Petrol","Manual","First","21.5","1197","81.8","5","57540"
"Maruti Wagon R ZXI AMT 1,2","2019","600","Petrol","Automatic","First","21.5","1197","81.8","5","87500"
"Maruti Dzire VXI","2011","46687","Petrol","Manual","First","22","1197","81.8","5","37800"
"Maruti Swift VXI","2010","68000","Petrol","Manual","First","22","1197","81.8","5","39200"
"Maruti Dzire VXI","2013","74000","Petrol","Manual","First","22","1197","81.8","5","63000"
"Maruti Swift VXI","2016","23555","Petrol","Manual","First","22","1197","81.8","5","71400"
"Maruti Swift VVT VXI","2016","34204","Petrol","Manual","First","22","1197","81.8","5","76020"
"Maruti Swift VVT VXI","2016","27755","Petrol","Manual","First","22","1197","81.8","5","76300"
"Maruti Dzire VXI","2013","34900","Petrol","Manual","First","22","1197","81.8","5","76860"
"Maruti Dzire AMT VXI","2017","42000","Petrol","Automatic","First","22","1197","81.8","5","77000"
"Maruti Swift VXI","2019","20667","Petrol","Manual","First","22","1197","81.8","5","89180"
"Maruti Swift ZXI Plus","2018","2000","Petrol","Manual","First","22","1197","81.8","5","108500"
"Maruti Dzire AMT ZXI Plus","2019","8018","Petrol","Automatic","First","22","1197","81.8","5","116200"
"Maruti Dzire AMT ZXI Plus","2017","13000","Petrol","Automatic","First","22","1197","81.8","5","119000"
"Hyundai Xcent 1,2 Kappa S Option CNG","2017","46000","CNG","Manual","First","25","1197","81.86","5","69300"
"Hyundai Xcent 1,2 Kappa S Option CNG","2016","36676","CNG","Manual","First","25","1197","81.86","5","70000"
"Honda Amaze S AT i-Vtech","2014","49112","Petrol","Automatic","Second","15.5","1198","86.7","5","53060"
"Honda Amaze S AT i-Vtech","2015","42023","Petrol","Automatic","First","15.5","1198","86.7","5","60760"
"Honda Amaze S AT i-Vtech","2014","39000","Petrol","Automatic","First","15.5","1198","86.7","5","62300"
"Honda Amaze S AT i-Vtech","2014","19000","Petrol","Automatic","First","15.5","1198","86.7","5","66500"
"Honda Amaze VX AT i-Vtech","2014","57937","Petrol","Automatic","First","15.5","1198","86.7","5","75600"
"Honda Amaze VX AT i-Vtech","2016","19000","Petrol","Automatic","First","15.5","1198","86.7","5","87500"
"Honda Jazz Active","2010","39800","Petrol","Manual","First","16","1198","90","5","27860"
"Honda Jazz S","2010","45000","Petrol","Manual","First","16","1198","90","5","28000"
"Honda Jazz Mode","2010","55000","Petrol","Manual","First","16","1198","90","5","32900"
"Honda Jazz S","2010","82606","Petrol","Manual","Second","16","1198","90","5","37660"
"Honda Jazz S","2011","69768","Petrol","Manual","First","16","1198","90","5","40600"
"Skoda Fabia 1,2 MPI Ambition Plus","2012","27014","Petrol","Manual","First","16.25","1198","75","5","30660"
"Skoda Fabia 1,2 Petrol Active","2010","72000","Petrol","Manual","First","16.25","1198","73.9","5","30940"
"Volkswagen Polo Petrol Highline 1,2L","2011","43000","Petrol","Manual","Second","16.47","1198","73.9","5","29400"
"Volkswagen Polo Petrol Comfortline 1,2L","2011","55001","Petrol","Manual","First","16.47","1198","73.9","5","30800"
"Volkswagen Polo Petrol Trendline 1,2L","2010","55000","Petrol","Manual","First","16.47","1198","73.9","5","31500"
"Volkswagen Polo Petrol Highline 1,2L","2011","50000","Petrol","Manual","First","16.47","1198","73.9","5","32900"
"Volkswagen Polo Petrol Comfortline 1,2L","2010","65000","Petrol","Manual","First","16.47","1198","73.9","5","33600"
"Volkswagen Polo Petrol Highline 1,2L","2010","79000","Petrol","Manual","Third","16.47","1198","73.9","5","34160"
"Volkswagen Polo Petrol Comfortline 1,2L","2011","32000","Petrol","Manual","First","16.47","1198","73.9","5","35700"
"Volkswagen Polo 1,2 MPI Highline","2011","46759","Petrol","Manual","First","16.47","1198","74","5","35700"
"Volkswagen Polo Petrol Comfortline 1,2L","2013","30000","Petrol","Manual","First","16.47","1198","73.9","5","39200"
"Volkswagen Polo Petrol Comfortline 1,2L","2013","38000","Petrol","Manual","First","16.47","1198","73.9","5","39200"
"Volkswagen Polo Petrol Comfortline 1,2L","2013","24000","Petrol","Manual","First","16.47","1198","73.9","5","41300"
"Volkswagen Polo Petrol Highline 1,2L","2011","65000","Petrol","Manual","Second","16.47","1198","73.9","5","42000"
"Volkswagen Polo Petrol Comfortline 1,2L","2011","46000","Petrol","Manual","First","16.47","1198","73.9","5","42700"
"Volkswagen Polo Petrol Trendline 1,2L","2012","41000","Petrol","Manual","First","16.47","1198","73.9","5","43400"
"Volkswagen Polo Petrol Comfortline 1,2L","2012","52000","Petrol","Manual","First","16.47","1198","73.9","5","43400"
"Volkswagen Polo Petrol Comfortline 1,2L","2013","75000","Petrol","Manual","First","16.47","1198","73.9","5","45500"
"Volkswagen Polo Petrol Highline 1,2L","2013","65088","Petrol","Manual","First","16.47","1198","73.9","5","45500"
"Volkswagen Polo 1,2 MPI Comfortline","2013","63000","Petrol","Manual","First","16.47","1198","74","5","46200"
"Volkswagen Polo Petrol Trendline 1,2L","2011","58752","Petrol","Manual","First","16.47","1198","73.9","5","46480"
"Volkswagen Polo Petrol Highline 1,2L","2011","20000","Petrol","Manual","First","16.47","1198","73.9","5","49000"
"Volkswagen Polo Petrol Trendline 1,2L","2011","66000","Petrol","Manual","Second","16.47","1198","73.9","5","50400"
"Volkswagen Polo Petrol Comfortline 1,2L","2012","64806","Petrol","Manual","First","16.47","1198","73.9","5","51100"
"Volkswagen Polo Petrol Highline 1,2L","2013","57000","Petrol","Manual","First","16.47","1198","73.9","5","52500"
"Volkswagen Polo 1,2 MPI Comfortline","2013","39000","Petrol","Manual","First","16.47","1198","74","5","52500"
"Volkswagen Polo Petrol Comfortline 1,2L","2013","51167","Petrol","Manual","First","16.47","1198","73.9","5","52640"
"Volkswagen Polo Petrol Highline 1,2L","2012","19030","Petrol","Manual","First","16.47","1198","73.9","5","53200"
"Volkswagen Polo 1,2 MPI Highline","2015","22000","Petrol","Manual","First","16.47","1198","74","5","53200"
"Volkswagen Polo Petrol Comfortline 1,2L","2012","52818","Petrol","Manual","First","16.47","1198","73.9","5","53480"
"Volkswagen Polo Petrol Trendline 1,2L","2015","31978","Petrol","Manual","First","16.47","1198","73.9","5","54460"
"Volkswagen Polo 1,2 MPI Comfortline","2014","15000","Petrol","Manual","First","16.47","1198","74","5","54600"
"Volkswagen Polo Petrol Highline 1,2L","2012","75000","Petrol","Manual","Second","16.47","1198","73.9","5","55300"
"Volkswagen Polo Petrol Trendline 1,2L","2015","58000","Petrol","Manual","First","16.47","1198","73.9","5","55300"
"Volkswagen Polo 1,2 MPI Highline","2014","57000","Petrol","Manual","First","16.47","1198","74","5","55300"
"Volkswagen Polo 1,2 MPI Highline","2014","22000","Petrol","Manual","First","16.47","1198","74","5","57540"
"Volkswagen Polo 1,2 MPI Comfortline","2014","44000","Petrol","Manual","First","16.47","1198","74","5","60200"
"Volkswagen Polo 1,2 MPI Highline","2015","27000","Petrol","Manual","First","16.47","1198","74","5","60900"
"Volkswagen Polo Petrol Trendline 1,2L","2013","76476","Petrol","Manual","First","16.47","1198","73.9","5","61600"
"Volkswagen Polo 1,2 MPI Trendline","2014","54230","Petrol","Manual","First","16.47","1198","74","5","63000"
"Volkswagen Polo 1,2 MPI Trendline","2016","46399","Petrol","Manual","First","16.47","1198","74","5","64820"
"Volkswagen Polo 1,2 MPI Highline","2015","58134","Petrol","Manual","First","16.47","1198","74","5","64960"
"Volkswagen Polo Petrol Highline 1,2L","2013","74000","Petrol","Manual","First","16.47","1198","73.9","5","65100"
"Volkswagen Polo Petrol Trendline 1,2L","2016","36733","Petrol","Manual","First","16.47","1198","73.9","5","66080"
"Volkswagen Polo 1,2 MPI Highline","2015","22000","Petrol","Manual","First","16.47","1198","74","5","66500"
"Volkswagen Polo Petrol Highline 1,2L","2011","44748","Petrol","Manual","Second","16.47","1198","73.9","5","68460"
"Volkswagen Polo Petrol Comfortline 1,2L","2015","59000","Petrol","Manual","Second","16.47","1198","73.9","5","68600"
"Volkswagen Polo Petrol Comfortline 1,2L","2015","34010","Petrol","Manual","Third","16.47","1198","73.9","5","69300"
"Volkswagen Polo Petrol Highline 1,2L","2013","37000","Petrol","Manual","First","16.47","1198","73.9","5","71400"
"Volkswagen Polo 1,2 MPI Highline","2016","60453","Petrol","Manual","First","16.47","1198","74","5","71400"
"Volkswagen Polo 1,2 MPI Comfortline","2014","30000","Petrol","Manual","Second","16.47","1198","74","5","73500"
"Volkswagen Polo 1,2 MPI Highline","2014","62000","Petrol","Manual","First","16.47","1198","74","5","74900"
"Volkswagen Polo 1,2 MPI Highline","2014","7000","Petrol","Manual","First","16.47","1198","74","5","74900"
"Volkswagen Polo 1,2 MPI Highline","2015","46354","Petrol","Manual","Second","16.47","1198","74","5","76860"
"Volkswagen Polo 1,2 MPI Comfortline","2015","25845","Petrol","Manual","First","16.47","1198","74","5","81760"
"Volkswagen Polo 1,2 MPI Highline","2014","72465","Petrol","Manual","First","16.47","1198","74","5","82600"
"Volkswagen Polo Petrol Comfortline 1,2L","2016","26981","Petrol","Manual","First","16.47","1198","73.9","5","86240"
"Volkswagen Polo Petrol Comfortline 1,2L","2016","28851","Petrol","Manual","First","16.47","1198","73.9","5","86520"
"Volkswagen Polo 1,2 MPI Highline","2015","29651","Petrol","Manual","First","16.47","1198","74","5","90020"
"Volkswagen Polo 1,2 MPI Highline","2018","22734","Petrol","Manual","First","16.47","1198","74","5","105420"
"Honda Brio VX AT","2014","39000","Petrol","Automatic","Second","16.5","1198","86.8","5","48860"
"Honda Brio VX AT","2014","26856","Petrol","Automatic","First","16.5","1198","86.8","5","58100"
"Honda Brio S Option AT","2012","31500","Petrol","Automatic","First","16.5","1198","86.8","5","58100"
"Honda Brio VX AT","2014","35000","Petrol","Automatic","First","16.5","1198","86.8","5","59500"
"Honda Brio VX AT","2014","36631","Petrol","Automatic","First","16.5","1198","86.8","5","60200"
"Honda Brio S Option AT","2013","33709","Petrol","Automatic","First","16.5","1198","86.8","5","68600"
"Honda Brio VX AT","2014","28000","Petrol","Automatic","First","16.5","1198","86.8","5","69300"
"Honda Brio VX AT","2016","32198","Petrol","Automatic","First","16.5","1198","86.8","5","71400"
"Honda Brio VX AT","2016","32000","Petrol","Automatic","First","16.5","1198","86.8","5","73500"
"Honda Brio VX AT","2013","47000","Petrol","Automatic","First","16.5","1198","86.8","5","75600"
"Honda Brio 1,2 VX AT","2017","20000","Petrol","Automatic","First","16.5","1198","86.8","5","83860"
"Honda Brio VX AT","2016","37300","Petrol","Automatic","Second","16.5","1198","86.8","5","90440"
"Honda Jazz Select Edition","2010","45000","Petrol","Manual","First","16.7","1198","88.8","5","27860"
"Volkswagen Ameo 1,2 MPI Comfortline","2017","55000","Petrol","Manual","First","17","1198","73.75","5","65800"
"Volkswagen Ameo 1,2 MPI Comfortline","2017","12000","Petrol","Manual","First","17","1198","73.75","5","75600"
"Volkswagen Ameo 1,2 MPI Highline Plus 16","2016","16000","Petrol","Manual","First","17","1198","73.75","5","75600"
"Volkswagen Ameo 1,2 MPI Comfortline","2017","14800","Petrol","Manual","First","17","1198","73.75","5","76720"
"Volkswagen Ameo 1,2 MPI Anniversary Edition","2018","20000","Petrol","Manual","First","17","1198","74","5","77000"
"Volkswagen Ameo 1,2 MPI Highline 16 Alloy","2016","16650","Petrol","Manual","First","17","1198","74","5","77000"
"Volkswagen Ameo 1,2 MPI Trendline","2018","46007","Petrol","Manual","First","17","1198","73.75","5","79940"
"Volkswagen Ameo 1,2 MPI Comfortline","2016","18456","Petrol","Manual","First","17","1198","73.75","5","80500"
"Volkswagen Ameo 1,2 MPI Highline","2016","34005","Petrol","Manual","First","17","1198","73.75","5","80500"
"Volkswagen Ameo 1,2 MPI Comfortline","2018","17370","Petrol","Manual","First","17","1198","73.75","5","81760"
"Volkswagen Ameo 1,2 MPI Highline","2017","14576","Petrol","Manual","First","17","1198","73.75","5","93660"
"Volkswagen Ameo 1,2 MPI Highline","2017","22389","Petrol","Manual","First","17","1198","73.75","5","101220"
"Volkswagen Ameo 1,2 MPI Highline","2018","35569","Petrol","Manual","First","17","1198","73.75","5","101780"
"Tata Nexon 1,2 Revotron XZ Plus","2018","17477","Petrol","Manual","First","17","1198","108.5","5","134680"
"Volkswagen Polo IPL II 1,2 Petrol Highline","2010","70290","Petrol","Manual","Second","17.24","1198","73.9","5","41440"
"Skoda Fabia 1,2 MPI Classic","2009","65000","Petrol","Manual","Second","17.5","1198","70","5","19600"
"Skoda Fabia 1,2 MPI Classic","2008","61000","Petrol","Manual","Second","17.5","1198","70","5","23100"
"Skoda Fabia 1,2 MPI Ambiente Petrol","2011","47490","Petrol","Manual","First","17.5","1198","75","5","32060"
"Skoda Fabia 1,2 MPI Ambiente Petrol","2010","78000","Petrol","Manual","First","17.5","1198","75","5","45500"
"Honda Amaze S i-VTEC","2013","39879","Petrol","Manual","First","17.8","1198","86.7","5","54460"
"Honda Amaze S i-VTEC","2014","18776","Petrol","Manual","First","17.8","1198","86.7","5","66500"
"Honda Amaze SX i-VTEC","2014","28246","Petrol","Manual","Second","17.8","1198","86.7","5","69160"
"Honda Amaze SX i-VTEC","2016","18949","Petrol","Manual","First","17.8","1198","86.7","5","70000"
"Honda Amaze SX i-VTEC","2016","37000","Petrol","Manual","First","17.8","1198","86.7","5","73500"
"Honda Amaze S i-VTEC","2017","61795","Petrol","Manual","First","17.8","1198","86.7","5","77420"
"Honda Amaze SX i-VTEC","2016","33000","Petrol","Manual","First","17.8","1198","86.7","5","91000"
"Honda Amaze VX i-VTEC","2019","16573","Petrol","Manual","First","17.8","1198","86.7","5","130340"
"Honda Amaze EX i-Vtech","2014","48000","Petrol","Manual","First","18","1198","86.7","5","38500"
"Honda Amaze E i-Vtech","2013","40000","Petrol","Manual","First","18","1198","86.7","5","40600"
"Honda Amaze S i-Vtech","2013","40000","Petrol","Manual","First","18","1198","86.7","5","45500"
"Honda Amaze S i-Vtech","2014","69876","Petrol","Manual","First","18","1198","86.7","5","54600"
"Honda Amaze VX i-Vtech","2015","79000","Petrol","Manual","First","18","1198","86.7","5","56000"
"Honda Amaze S i-Vtech","2014","66355","Petrol","Manual","First","18","1198","86.7","5","57680"
"Honda Amaze VX i-Vtech","2013","47000","Petrol","Manual","First","18","1198","86.7","5","58100"
"Honda Amaze E i-Vtech","2014","72411","Petrol","Manual","First","18","1198","86.7","5","59500"
"Honda Amaze S i-Vtech","2017","32005","Petrol","Manual","First","18","1198","86.7","5","59500"
"Honda Amaze S i-Vtech","2017","32006","Petrol","Manual","First","18","1198","86.7","5","59500"
"Honda Amaze SX i-VTEC","2014","29000","Petrol","Manual","First","18","1198","86.7","5","59500"
"Honda Amaze S i-Vtech","2015","42000","Petrol","Manual","Second","18","1198","86.7","5","60200"
"Honda Amaze S i-Vtech","2013","44000","Petrol","Manual","Second","18","1198","86.7","5","60900"
